M_X_GeV,"H(0,0)","H(1,0)","H(1,1)","H(2,0)","H(2,1)","H(2,2)","H(3,0)","H(3,1)","H(3,2)","H(3,3)","H(4,0)","H(4,1)","H(4,2)","H(4,3)","H(4,4)"
0.9976588628762542,0.12746711985227646,-0.05710950742356491,-0.05184579753889215,-0.012615718642767684,0.03375399610406999,-0.003198247420343619,0.005674992974261843,-0.009170287049424544,-0.002059851470678667,-0.003962652277410257,-0.0036323148868825086,0.0069884186842195896,0.004212804087814062,0.0,0.0
1.0023411371237458,0.11598059783467025,-0.0495908391810172,-0.0436911113712552,-0.011716193050742481,0.03157743477440809,-0.004103898686704603,0.006285800259059948,-0.007761010978269046,-0.0020574912379945133,-0.003942734666363375,-0.003536279482181807,0.006968395578157718,0.004264090270123068,0.0,0.0
1.0070234113712373,0.10600487244029835,-0.04279350693169957,-0.03623661565892571,-0.010477947208444163,0.029591932460299303,-0.0046184101711229724,0.006928881804353626,-0.006542034118992076,-0.002057752072830294,-0.003926165680337527,-0.0034429270997345046,0.006951477993192387,0.004318201018013661,0.0,0.0
1.011705685618729,0.09755790228547555,-0.03689305544925625,-0.02969275990471187,-0.009043231351794832,0.02781558640675406,-0.004837726924729856,0.007557213313278999,-0.005532282595829052,-0.0020605884598186713,-0.003912879746042214,-0.003351990758064885,0.006937630199224709,0.004375278241577733,0.0,0.0
1.0163879598662207,0.09051564806439019,-0.031914574689292555,-0.024104008167208604,-0.007521880683964107,0.02624334105410726,-0.004850689323564045,0.008143063895178973,-0.004723775284810119,-0.0020659648070571503,-0.0039028223516782896,-0.0032632131104038753,0.006926822617100221,0.004435471914707873,0.0,0.0
1.0210702341137123,0.08469185842822614,-0.027795643881849397,-0.019415811768622237,-0.005989623653644989,0.024857601127642574,-0.004729489107498167,0.008673435323905866,-0.004094727503280303,-0.0020738549454892216,-0.0038959496443412268,-0.003176345015657017,0.00691903196587209,0.004498940980023118,0.0,0.0
1.025752508361204,0.07988937739128986,-0.024434064696249674,-0.015526514299991436,-0.004493773829476368,0.023635892819700174,-0.004528141215196056,0.009145003331911998,-0.003618646651297873,-0.0020842416790281698,-0.0038922280742734084,-0.003091144169064532,0.006914241410350034,0.004565854276793467,0.0,0.0
1.0304347826086957,0.07592687360648251,-0.02171765856091608,-0.012320395084524687,-0.003060792339458941,0.02255541963485834,-0.004284814910780893,0.009560039045591493,-0.0032695270446231536,-0.002097116377917664,-0.0038916340828408784,-0.003007373785740817,0.006912440717858598,0.004636391499553781,0.0,0.0
1.0351170568561872,0.07264939638423507,-0.019540101994731586,-0.009685670282635294,-0.0017030602889336701,0.021595324701182736,-0.004025331333693699,0.009923608431822908,-0.003024279411366387,-0.0021124786075668004,-0.003894153830613495,-0.00292480133065316,0.006913626432482638,0.004710744194357689,0.0,0.0
1.0397993311036788,0.06993001780047108,-0.017807810692496727,-0.007522673266002795,-0.00042404116192609677,0.020737543818697034,-0.0037665058302475346,0.010241844140191652,-0.002863520786208199,-0.002130335784694597,-0.003899782961416101,-0.0028431972891623377,0.00691780207475412,0.0047891167988723775,0.0,0.0
1.0444816053511705,0.06766733973779623,-0.01644179659112718,-0.005746413836280971,0.0007781208888400976,0.019966903904562832,-0.003518863010259148,0.010520970922852169,-0.002771523377979486,-0.0021507028520359136,-0.003908526397648936,-0.0027623339730010747,0.006924978374712658,0.00487172773170569,0.0,0.0
1.0491638795986622,0.06578155502109656,-0.015377033607290815,-0.004286278367220696,0.001908234560325349,0.01927087316460887,-0.003288667155314923,0.010766809211393374,-0.0027358019027601613,-0.0021736019620604745,-0.003920398161505434,-0.0026819843575270376,0.006935173546544995,0.004958810535429047,0.0,0.0
1.0538461538461539,0.06421039246548188,-0.014560789963324867,-0.0030844852402904994,0.0029725715282033402,0.018639187538607677,-0.0030793693312451964,0.010984560836448548,-0.002746595277124519,-0.002199062159097528,-0.003935421215900876,-0.002601920947285694,0.006948413613578395,0.00505061507664507,0.0,0.0
1.0585284280936453,0.0629055066725648,-0.01395069017881844,-0.0020941569643841947,0.003977964747939061,0.018063465259513724,-0.00289260818992516,0.011178750759287254,-0.002796364255742056,-0.002227119047893933,-0.003953627317919371,-0.0025219146684051018,0.006964732793286864,0.0051474088050662715,0.0,0.0
1.063210702341137,0.061829481463653094,-0.013512866517183452,-0.0012774267300135764,0.00493128650891931,0.01753685822551331,-0.0027288883581357594,0.01135324870656289,-0.002879353627547974,-0.002257814434908154,-0.003975056876336553,-0.002441733788184346,0.006984173953192388,0.005249478071820785,0.0,0.0
1.0678929765886287,0.06095343670385875,-0.013220342850547174,-0.0006037547901221181,0.00583916482347478,0.017053756259466077,-0.002588033655613479,0.01151132698865457,-0.0029912312498103504,-0.0022911959264941173,-0.003999758803222321,-0.0023611428645199835,0.0070067891501486256,0.005357129504962456,0.0,0.0
1.0725752508361204,0.060255159267417716,-0.013051685544569244,-4.8506447953827826e-05,0.006707845790037624,0.016609544887048956,-0.0024694863214274982,0.01165573053598725,-0.0031287999232880847,-0.00232731646548369,-0.004027790347703044,-0.002279901730650783,0.00703264026753444,0.0054706914372861975,0.0,0.0
1.077257525083612,0.05971766240789303,-0.012989906738288074,0.0004082145220382593,0.007543143131480544,0.01620041087436722,-0.0023725023622863037,0.011788746742243221,-0.0032897720821559603,-0.0023662337844508104,-0.004059216897586182,-0.002197764524233408,0.007061799767431309,0.005590515377851348,0.0,0.0
1.0819397993311035,0.05932808378775342,-0.013021586656726002,0.0007825067364628007,0.008350438192117894,0.015823187850545217,-0.0022962775032331485,0.01191226922938758,-0.0034725961045506183,-0.002408009750038401,-0.004094111731629628,-0.00211447877416504,0.007094351577999475,0.005716977513869782,0.0,0.0
1.0866220735785952,0.059076846203464865,-0.013136177614589108,0.001087422572660687,0.009134707859635134,0.015475234462809991,-0.0022400271348790414,0.012027853203260119,-0.003676323952048705,-0.0024527095680437865,-0.004132555701664796,-0.0020297845640609045,0.0071303921401122405,0.005850480223542082,0.0,0.0
1.0913043478260869,0.05895701995853034,-0.013325454887352924,0.0013335649972328638,0.00990056684305981,0.015154338434799464,-0.0022030359905762177,0.012136761913772597,-0.003900511449897669,-0.0025004008133718897,-0.004174636819432257,-0.001943413798141383,0.007170031641988259,0.005991453572681939,0.0,0.0
1.0959866220735786,0.05896383921853932,-0.01358308449632413,0.0015295604755824357,0.01065231633990014,0.014858641031188547,-0.002184688072138466,0.012240004621333865,-0.004145144198501652,-0.0025511522423527083,-0.004220449717718599,-0.0018550896038057266,0.007213395476235046,0.00614035675813763,0.0,0.0
1.1006688963210702,0.05909433573006885,-0.013904283216770029,0.001682433488569497,0.01139399459408655,0.01458657751276372,-0.0021844838223682916,0.012338366836780437,-0.0044105836065602335,-0.0026050323371529837,-0.004270094949032629,-0.0017645259157583347,0.007260625960570012,0.0062976794485904205,0.0,0.0
1.105351170568562,0.0593470620087138,-0.014285550932928746,0.0017979033428982692,0.012129426976015652,0.01433683009908048,-0.00220204917531728,0.012432433694008677,-0.004697528780164518,-0.0026621075229718008,-0.004323678077451254,-0.001671427299670222,0.007311884371733013,0.006463942957670304,0.0,0.0
1.1100334448160534,0.059721882809430665,-0.014724459541742905,0.0018806197672016473,0.012862274512939358,0.014108290720593499,-0.002237139523828981,0.012522607271547836,-0.005006990990563123,-0.0027224399882982094,-0.004381308510211021,-0.001575489089549238,0.007367353351991516,0.006639701164745788,0.0,0.0
1.114715719063545,0.060219818762129125,-0.015219485914718625,0.0019343503216001057,0.013596080581709575,0.013900031450970643,-0.0022896405708398068,0.012609118577697498,-0.005340278205947892,-0.0027860850266747316,-0.004443098004928538,-0.0014763979328888083,0.007427239759437121,0.006825541074351944,0.0,0.0
1.1193979933110367,0.060842929838061534,-0.015769879036417057,0.0019621298682576164,0.014334315947220441,0.013711280986753817,-0.002359567301806214,0.01269203479450733,-0.005698987745856209,-0.002853087805183116,-0.0045091587758199145,-0.0013738328619823496,0.007491778047267358,0.0070220828750141235,0.0,0.0
1.1240802675585284,0.061594229101273906,-0.01637555345420634,0.0019663801598337445,0.015080422614591901,0.013541405910729732,-0.002447061812959963,0.01277126226030206,-0.006085005533952708,-0.002923479450411209,-0.004579601107811463,-0.0012674670393148179,0.007561234273728105,0.007229979321062487,0.0,0.0
1.12876254180602,0.06247761922598245,-0.017037002703120887,0.0019490058993620696,0.01583785714001063,0.013389895760028376,-0.0025523903745448434,0.012846545569862578,-0.006500510712656678,-0.002997272327341936,-0.004654530370917254,-0.0011569703605016361,0.00763591086361697,0.007449914215651623,0.0,0.0
1.1334448160535116,0.06349784570283312,-0.0177552275056695,0.0019114723155231618,0.01661013416359617,0.013256351139148541,-0.0026759398459225304,0.01291746309196389,-0.0069479845604120145,-0.0030744543711091416,-0.004734043308760446,-0.0010420131406445928,0.007716152264394425,0.0076825997182668245,0.0,0.0
1.1381270903010032,0.06466046164844236,-0.01853167436698459,0.0018548683028936956,0.017400871018713716,0.013140474287257188,-0.002818213353565824,0.01298341914999254,-0.00743022273116313,-0.0031549823170286956,-0.00481822345489958,-0.0009222711599009333,0.0078023516650367435,0.00792877213419319,0.0,0.0
1.142809364548495,0.06597179977404523,-0.019368180753631527,0.0017799584344261573,0.018213834355238507,0.01304206164051041,-0.002979824967903588,0.013043633086955742,-0.007950349820944332,-0.00323877366252678,-0.004907135509278445,-0.0007974324019170264,0.0078949589735308,0.008189185765590658,0.0,0.0
1.1474916387959866,0.06743894743752821,-0.020266923410421692,0.0016872266140558227,0.019052989801338766,0.012960998033554485,-0.0031614929528324402,0.013097125446513945,-0.008511835157548626,-0.0033256971882534804,-0.005000818485722667,-0.0006672058844227971,0.007994490278633755,0.008464604313212673,0.0,0.0
1.1521739130434783,0.06906972086063083,-0.02123036657595703,0.0015769137635977789,0.01992255578612603,0.01289725226761398,-0.003364030999994357,0.013142701553649837,-0.00911850849977603,-0.003415561868736358,-0.005099277421726632,-0.0005313330536616799,0.008101539051748485,0.00875578921445671,0.0,0.0
1.1568561872909697,0.07087263459475766,-0.02226120694229152,0.001449051701944167,0.020827062756641482,0.012850873842082864,-0.0035883366904297096,0.013178932881423997,-0.00977457401186669,-0.0035081040210091525,-0.005202473426554488,-0.00038960229092044915,0.008216789372941883,0.009063484188695351,0.0,0.0
1.1615384615384614,0.07285686222065298,-0.023362312205000728,0.00130349525483058,0.021771419145600022,0.012821990707747595,-0.0038353762446606257,0.013204136755655238,-0.01048462043173715,-0.0036029725805198564,-0.0053103118369802705,-0.00024186715546942498,0.008341031487058607,0.009388395138142276,0.0,0.0
1.166220735785953,0.07503218413425537,-0.02453665001003952,0.0011399546133914553,0.022760985574609115,0.012810807957450265,-0.004106164428661308,0.013216355191426225,-0.01125362476154189,-0.003699712467772249,-0.0054226282576043455,-8.806905570223457e-05,0.00847518000499055,0.00973116442841524,0.0,0.0
1.1709030100334448,0.07740891818629884,-0.025787204076360346,0.0009580300245215236,0.023801658897852178,0.012817607428391324,-0.004401738282978677,0.013213333990022343,-0.012086946058749382,-0.0037977461303509855,-0.0055391722925722245,7.173491346834562e-05,0.008620295051547436,0.01009233845849188,0.0,0.0
1.1755852842809364,0.07999782901639307,-0.027116874327905105,0.0007572510298332299,0.02489996778011246,0.012842748253048791,-0.004723123148167508,0.01319250366868829,-0.012990304981591117,-0.003896353530692848,-0.005659588838246644,0.00023733822277756183,0.008777606610539494,0.010472327342026815,0.0,0.0
1.1802675585284281,0.08281001229852897,-0.0285283580970068,0.000537122652400445,0.026063181522563386,0.012886668465623708,-0.005071289294147902,0.013150964362699517,-0.013969743639300057,-0.003994651121484458,-0.00578339691537879,0.0004083445673280532,0.00894854220899686,0.010871355486056784,0.0,0.0
1.1849498327759196,0.0858567509804787,-0.030024009982315247,0.00029718113254136513,0.027299433740787884,0.012949887849071013,-0.0054470973593168225,0.013085477537402454,-0.015031559025975626,-0.004091570732441062,-0.005909966190820404,0.0005841204146761285,0.009134757887318485,0.011289401903692129,0.0,0.0
1.1896321070234113,0.08914934218113195,-0.03160567890626852,3.7061993162908376e-05,0.028617862172567045,0.013033012292035087,-0.005851230818481063,0.01299246817144601,-0.01618220191422942,-0.00418583981055962,-0.006038491591104692,0.0007637402448126256,0.009338172082047999,0.01172612928009343,0.0,0.0
1.194314381270903,0.09269889596054413,-0.03327452249333247,-0.00024341668963729626,0.03002876521621226,0.013136740007652744,-0.006284113896704718,0.012868041992710763,-0.01742813162620582,-0.004275965134853892,-0.006167966761778829,0.0009459248198673614,0.009561001552584773,0.012180801182099282,0.0,0.0
1.1989966555183946,0.09651611093961972,-0.035030801264451315,-0.0005441530092447576,0.031543774583599304,0.01326187003007066,-0.006745813817842736,0.012708023300818652,-0.018775615711705253,-0.004360222981961298,-0.0062971575922930465,0.001128973644845093,0.009805797748974535,0.012652187425148075,0.0,0.0
1.2036789297658863,0.10061103687654689,-0.03687365847635592,-0.0008646394995475933,0.03317604142777175,0.013409313417535013,-0.007235927126127768,0.01250801977866442,-0.020230462435037913,-0.004436659748750543,-0.0064245776123417735,0.0013106939704735556,0.01007548096820641,0.013138458550440876,0.0,0.0
1.2083612040133778,0.10499284074742983,-0.038800895805730234,-0.0012038192885225735,0.03494043010382729,0.013580107498352643,-0.007753451155463305,0.012263521297221407,-0.021797673359597515,-0.004503108208087186,-0.006548467759563983,0.0014883303178610979,0.010373368193088636,0.013637071670126004,0.0,0.0
1.2130434782608694,0.10966960015612216,-0.04080876039211278,-0.0015599198310182342,0.03685370884637652,0.013775433210943166,-0.008296643635644028,0.011970039791487086,-0.023481003533518285,-0.004557225800173126,-0.00666678377857294,0.0016585006203292633,0.010703188556617548,0.014144651621041312,0.0,0.0
1.2177257525083611,0.11464815484368442,-0.042891764609101206,-0.0019302660265929283,0.038934719443377584,0.013996634981325693,-0.008862875956405664,0.011623296491283245,-0.025282418153605386,-0.004596562489788852,-0.006777195252640846,0.0018171476767835845,0.01106907783514989,0.01465687337199254,0.0,0.0
1.2224080267558528,0.11993405146307032,-0.04504256546476642,-0.0023110775204066656,0.04120449761886114,0.014245241466535885,-0.009448488694850562,0.011219460734318152,-0.02720143740432991,-0.004618666505038926,-0.006877100852413929,0.001959517602340559,0.01147554017347878,0.015168353793861816,0.0,0.0
1.2270903010033445,0.12553161498888646,-0.04725193424436183,-0.002697258926201469,0.043686301273651244,0.014522983626254602,-0.010048661422286938,0.010755440879865729,-0.029234365576126367,-0.004621236370501858,-0.006963664611297538,0.002080180129240495,0.011927361351583031,0.015672562925862953,0.0,0.0
1.231772575250836,0.13144416679837936,-0.04950884666904579,-0.003082196548747765,0.04640548375869797,0.014831803667252919,-0.010657312097507128,0.010229222196214867,-0.03137340645317614,-0.0046023266158841366,-0.007033877655454285,0.0021731085816406467,0.012429453352359706,0.016161766306505888,0.0,0.0
1.2364548494983276,0.13767437753573344,-0.05180071652090588,-0.0034575807149651015,0.04938912265267404,0.015173844106042757,-0.011267043838046152,0.009640238983533183,-0.03360567390744836,-0.004560611873236815,-0.0070846485639369065,0.002231839583601446,0.012986604928005026,0.016627010228550666,0.0,0.0
1.2411371237458193,0.1442246841733638,-0.05411377805030312,-0.003813278698515175,0.05266527989125201,0.015551400216922891,-0.011869157658253079,0.008989759003071675,-0.035912114021189254,-0.004495709254618082,-0.007112923200414115,0.0022497333835802035,0.013603107614113878,0.017058160386245413,0.0,0.0
1.245819397993311,0.15109760741413575,-0.05643359151657166,-0.004137289024679445,0.056261726017997456,0.015966811333639218,-0.012453747959475535,0.008281248443492626,-0.03826636248806253,-0.004408551472362302,-0.00711583138257793,0.0022203543390678575,0.014282221836682336,0.01744400102864361,0.0,0.0
1.2505016722408027,0.15829567322254315,-0.05874560039097025,-0.004415813347898334,0.06020391107490468,0.01642225708638248,-0.013009892504119195,0.0075206766389386975,-0.0406335692759239,-0.00430179278919433,-0.007090853341826345,0.00213798684638066,0.015025444592961153,0.017772396731444873,0.0,0.0
1.2551839464882943,0.16582047434919964,-0.061035609719205026,-0.004633487073284603,0.06451191258718822,0.016919414660502518,-0.01352594032235626,0.0067167133661109706,-0.04296923501745967,-0.004180216353370829,-0.007035994125926933,0.001998294068981704,0.015831540905963042,0.0180305135488828,0.0,0.0
1.2598662207357858,0.17367022292035364,-0.06328998980862639,-0.004773814783455281,0.06919605077946242,0.01745892487985647,-0.0139898905788641,0.005880769467982137,-0.045218128373718296,-0.004051094642923415,-0.006949949815614712,0.0017991142810727698,0.016695309972360187,0.01820509314569141,0.0,0.0
1.2645484949832775,0.18183498748431173,-0.06549535227812053,-0.0048198616813889825,0.07425086096243698,0.01803961290280456,-0.01438984521587041,0.00502683473671784,-0.04731340483366515,-0.003924434518805948,-0.006832246790484374,0.0015413709319702833,0.01760608081520258,0.01828277619038428,0.0,0.0
1.2692307692307692,0.19028875970435355,-0.06763742103879393,-0.00475525680743062,0.07964720504397123,0.01865742151800553,-0.014714511495339632,0.004171075248265987,-0.04917614456726975,-0.003813015029061471,-0.006683335363697108,0.0012300447792942502,0.01854598271590673,0.0182504837075098,0.0,0.0
1.2739130434782608,0.19897769148515376,-0.06969886509924308,-0.004565563226541789,0.08532257214328265,0.019304053762584827,-0.014953730622965802,0.003331164575248402,-0.050715688671787065,-0.003732101420307627,-0.00650462255588158,0.0008751151044509888,0.01948812832826609,0.018095889360752265,0.0,0.0
1.2785953177257525,0.20780447289663886,-0.07165602011201226,-0.004240053130912157,0.09117017497167675,0.019965403039642657,-0.01509901677707669,0.0025253388574465276,-0.05183138103158516,-0.003698698894276496,-0.006298435479410931,0.0004923171248233096,0.020394998007454306,0.01780804873020337,0.0,0.0
1.283277591973244,0.21661009901845418,-0.0734747499492554,-0.003773870554713357,0.09702840083089036,0.020619988207061846,-0.015144104157597425,0.0017711868136549474,-0.05241657177193122,-0.0037302092909667016,-0.006067915735714319,0.0001034836115531403,0.02121752630025545,0.01737828088915781,0.0,0.0
1.2879598662207357,0.22515632318097922,-0.07510621139052197,-0.0031704427329293846,0.10267352745578161,0.021237808607572167,-0.01508550902209073,0.001084219856962154,-0.05236587594422318,-0.003842400707378235,-0.005816854642422533,-0.00026384560188116423,0.02189563254810762,0.016801396987583303,0.0,0.0
1.2926421404682273,0.23311470040070165,-0.07648392518689003,-0.002443792856828105,0.10782008601539297,0.021780250019606935,-0.014923104346822879,0.0004763262194780321,-0.05158646339643352,-0.0040467322646388516,-0.00554948699891614,-0.0005779090904290251,0.022361102320066373,0.016077302689437082,0.0,0.0
1.297324414715719,0.24007038388511762,-0.07752410520082466,-0.0016201341707985824,0.11213408029440425,0.02220179794661129,-0.01466066226249502,-4.5696154712918276e-05,-0.05001327385276953,-0.004347323378743567,-0.005270265812307233,-0.0008055958932148381,0.02254361761437778,0.015212833067191647,0.0,0.0
1.3020066889632107,0.24554895388346681,-0.0781312301259414,-0.0007378964555693045,0.11526318512101127,0.0224541684296948,-0.014306242966347462,-0.0004812250070064311,-0.04762633138671155,-0.004738196011765261,-0.004983641131041231,-0.0009167110610871707,0.022380109568675966,0.014223417206470678,0.0,0.0
1.3066889632107024,0.2490703487284588,-0.07820985325923147,0.000154641953526451,0.11688383005579024,0.02249287270721903,-0.013872228114508974,-0.0008361445612107546,-0.04446609540627276,-0.0052017207252110596,-0.004693863093993813,-0.0008891078272624652,0.021826359010371457,0.013133908728596575,0.0,0.0
1.311371237458194,0.25022455421747,-0.07768144148103101,0.0010044532212227049,0.11675784474559579,0.02228520271025288,-0.013374775938735785,-0.0011221071930045071,-0.04064113206757007,-0.005709224951687,-0.0044048235827074,-0.0007135144533332478,0.020868198182508,0.011977846746972954,0.0,0.0
1.3160535117056855,0.2487517798497745,-0.07650225575961056,0.0017609530278132777,0.11478386196954159,0.021817548009477238,-0.012832581664533754,-0.0013546649776867755,-0.036322913078706935,-0.006224251781121774,-0.004119943979478052,-0.00039648601347027496,0.019528614688098102,0.010794722723760785,0.0,0.0
1.3207357859531772,0.24460208926596935,-0.07467649339206527,0.0023835731359576106,0.11102589399690771,0.02109953643041515,-0.012265064261169613,-0.0015506111888019527,-0.03172616201731221,-0.006708019063426695,-0.0038421099512055677,3.98253496887626e-05,0.017867542470891597,0.009625530014721575,0.0,0.0
1.3254180602006689,0.23795271085709688,-0.07225969098553915,0.002847489728014677,0.10570720605710907,0.02016327829233694,-0.01169036400322841,-0.001725224455268866,-0.027078756552240818,-0.007125646374285324,-0.0035736489579632287,0.0005613620615058171,0.015973459432746823,0.008507655639298554,0.0,0.0
1.3301003344481606,0.22917623074219443,-0.06935087674251185,0.0031458144770088177,0.09917032902386143,0.019057791378162457,-0.011123658554728667,-0.0018901796653386597,-0.02258969222884732,-0.007451303277528238,-0.0033163428318303146,0.0011282620737682958,0.013949080236876018,0.007470552865451011,0.0,0.0
1.3347826086956522,0.2187717034788339,-0.06607631718091647,0.003287919360424152,0.09181681849007989,0.01784050723426,-0.010576193050034663,-0.002052606869793047,-0.01842416673718393,-0.007670896063929697,-0.0030714662853115636,0.0017014484229550177,0.011895604268461757,0.006533329622487187,0.0,0.0
1.3394648829431437,0.20728253415308864,-0.06257040559085254,0.0032949671733463145,0.08404589359835252,0.016568567329849525,-0.010055137447655663,-0.002215310862860769,-0.014691230280488191,-0.007781963406577809,-0.002839842247014462,0.0022478637601623577,0.009899940159006027,0.005704588463395617,0.0,0.0
1.3441471571906354,0.19522448250180696,-0.0589590773755265,0.0031944094020712943,0.07620746535682375,0.015292124310143604,-0.009564103545769182,-0.002377782530537953,-0.011444176443411473,-0.007791449725597999,-0.002621905990812744,0.0027433513931997,0.00802741526018549,0.004984052644801437,0.0,0.0
1.348829431438127,0.18303753284968144,-0.055348880056601324,0.0030150248986010675,0.0685762871584394,0.014050626620896239,-0.009104011074644577,-0.0025375026461731736,-0.00868991354962326,-0.007712490056091268,-0.0024177716318696464,0.003173194833280309,0.0063200871546242755,0.00436510478959648,0.0,0.0
